timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2018/11/16 15:56:26.057, [Not Supported], 10 %, 4 %
2018/11/16 15:56:27.057, [Not Supported], 10 %, 4 %
2018/11/16 15:56:28.058, [Not Supported], 10 %, 4 %
2018/11/16 15:56:29.059, [Not Supported], 10 %, 4 %
2018/11/16 15:56:30.059, [Not Supported], 10 %, 4 %
2018/11/16 15:56:31.060, [Not Supported], 9 %, 4 %
2018/11/16 15:56:32.060, [Not Supported], 10 %, 4 %
2018/11/16 15:56:33.061, [Not Supported], 13 %, 6 %
2018/11/16 15:56:34.062, [Not Supported], 10 %, 4 %
2018/11/16 15:56:35.062, [Not Supported], 10 %, 4 %
2018/11/16 15:56:36.063, [Not Supported], 11 %, 5 %
2018/11/16 15:56:37.063, [Not Supported], 13 %, 5 %
2018/11/16 15:56:38.064, [Not Supported], 9 %, 4 %
2018/11/16 15:56:39.064, [Not Supported], 10 %, 4 %
2018/11/16 15:56:40.065, [Not Supported], 13 %, 5 %
2018/11/16 15:56:41.066, [Not Supported], 10 %, 4 %
2018/11/16 15:56:42.067, [Not Supported], 13 %, 5 %
2018/11/16 15:56:43.067, [Not Supported], 16 %, 7 %
2018/11/16 15:56:44.068, [Not Supported], 10 %, 4 %
2018/11/16 15:56:45.068, [Not Supported], 10 %, 4 %
2018/11/16 15:56:46.069, [Not Supported], 13 %, 5 %
2018/11/16 15:56:47.070, [Not Supported], 20 %, 12 %
2018/11/16 15:56:48.070, [Not Supported], 21 %, 13 %
2018/11/16 15:56:49.071, [Not Supported], 39 %, 23 %
2018/11/16 15:56:50.072, [Not Supported], 39 %, 27 %
2018/11/16 15:56:51.073, [Not Supported], 21 %, 13 %
2018/11/16 15:56:52.074, [Not Supported], 23 %, 14 %
2018/11/16 15:56:53.075, [Not Supported], 21 %, 13 %
2018/11/16 15:56:54.076, [Not Supported], 22 %, 14 %
2018/11/16 15:56:55.077, [Not Supported], 23 %, 14 %
2018/11/16 15:56:56.078, [Not Supported], 30 %, 20 %
2018/11/16 15:56:57.079, [Not Supported], 30 %, 21 %
2018/11/16 15:56:58.080, [Not Supported], 24 %, 15 %
2018/11/16 15:56:59.080, [Not Supported], 33 %, 22 %
2018/11/16 15:57:00.081, [Not Supported], 38 %, 27 %
2018/11/16 15:57:01.082, [Not Supported], 20 %, 13 %
2018/11/16 15:57:02.083, [Not Supported], 27 %, 19 %
2018/11/16 15:57:03.084, [Not Supported], 31 %, 22 %
2018/11/16 15:57:04.084, [Not Supported], 30 %, 17 %
2018/11/16 15:57:05.085, [Not Supported], 22 %, 14 %
2018/11/16 15:57:06.086, [Not Supported], 21 %, 13 %
2018/11/16 15:57:07.087, [Not Supported], 21 %, 13 %
2018/11/16 15:57:08.088, [Not Supported], 24 %, 15 %
2018/11/16 15:57:09.089, [Not Supported], 21 %, 13 %
2018/11/16 15:57:10.090, [Not Supported], 20 %, 13 %
2018/11/16 15:57:11.091, [Not Supported], 28 %, 18 %
2018/11/16 15:57:12.092, [Not Supported], 23 %, 14 %
2018/11/16 15:57:13.093, [Not Supported], 34 %, 23 %
2018/11/16 15:57:14.094, [Not Supported], 33 %, 20 %
2018/11/16 15:57:15.094, [Not Supported], 30 %, 18 %
2018/11/16 15:57:16.095, [Not Supported], 35 %, 22 %
2018/11/16 15:57:17.095, [Not Supported], 20 %, 13 %
2018/11/16 15:57:18.096, [Not Supported], 30 %, 19 %
2018/11/16 15:57:19.097, [Not Supported], 32 %, 22 %
2018/11/16 15:57:20.098, [Not Supported], 27 %, 17 %
2018/11/16 15:57:21.099, [Not Supported], 32 %, 20 %
2018/11/16 15:57:22.099, [Not Supported], 33 %, 24 %
2018/11/16 15:57:23.100, [Not Supported], 22 %, 15 %
2018/11/16 15:57:24.101, [Not Supported], 29 %, 19 %
2018/11/16 15:57:25.102, [Not Supported], 31 %, 22 %
2018/11/16 15:57:26.103, [Not Supported], 26 %, 18 %
2018/11/16 15:57:27.103, [Not Supported], 25 %, 15 %
2018/11/16 15:57:28.104, [Not Supported], 33 %, 22 %
2018/11/16 15:57:29.105, [Not Supported], 22 %, 14 %
2018/11/16 15:57:30.105, [Not Supported], 27 %, 16 %
2018/11/16 15:57:31.106, [Not Supported], 31 %, 21 %
2018/11/16 15:57:32.107, [Not Supported], 43 %, 31 %
2018/11/16 15:57:33.108, [Not Supported], 52 %, 38 %
2018/11/16 15:57:34.109, [Not Supported], 58 %, 44 %
2018/11/16 15:57:35.110, [Not Supported], 38 %, 26 %
2018/11/16 15:57:36.111, [Not Supported], 42 %, 31 %
2018/11/16 15:57:37.112, [Not Supported], 56 %, 40 %
2018/11/16 15:57:38.113, [Not Supported], 49 %, 35 %
2018/11/16 15:57:39.114, [Not Supported], 48 %, 35 %
2018/11/16 15:57:40.115, [Not Supported], 55 %, 41 %
2018/11/16 15:57:41.115, [Not Supported], 42 %, 31 %
2018/11/16 15:57:42.116, [Not Supported], 45 %, 31 %
2018/11/16 15:57:43.117, [Not Supported], 56 %, 43 %
2018/11/16 15:57:44.118, [Not Supported], 45 %, 33 %
2018/11/16 15:57:45.119, [Not Supported], 45 %, 34 %
2018/11/16 15:57:46.119, [Not Supported], 59 %, 45 %
2018/11/16 15:57:47.120, [Not Supported], 44 %, 32 %
2018/11/16 15:57:48.121, [Not Supported], 40 %, 28 %
2018/11/16 15:57:49.122, [Not Supported], 53 %, 43 %
2018/11/16 15:57:50.123, [Not Supported], 48 %, 38 %
2018/11/16 15:57:51.123, [Not Supported], 50 %, 36 %
2018/11/16 15:57:52.124, [Not Supported], 53 %, 40 %
2018/11/16 15:57:53.126, [Not Supported], 49 %, 35 %
2018/11/16 15:57:54.127, [Not Supported], 38 %, 26 %
2018/11/16 15:57:55.128, [Not Supported], 54 %, 44 %
2018/11/16 15:57:56.129, [Not Supported], 41 %, 30 %
2018/11/16 15:57:57.129, [Not Supported], 48 %, 36 %
2018/11/16 15:57:58.130, [Not Supported], 60 %, 47 %
2018/11/16 15:57:59.131, [Not Supported], 38 %, 28 %
2018/11/16 15:58:00.132, [Not Supported], 22 %, 14 %
2018/11/16 15:58:01.132, [Not Supported], 32 %, 22 %
2018/11/16 15:58:02.133, [Not Supported], 29 %, 22 %
2018/11/16 15:58:03.134, [Not Supported], 27 %, 18 %
2018/11/16 15:58:04.135, [Not Supported], 33 %, 21 %
2018/11/16 15:58:05.136, [Not Supported], 24 %, 16 %
2018/11/16 15:58:06.137, [Not Supported], 22 %, 15 %
2018/11/16 15:58:07.138, [Not Supported], 28 %, 19 %
2018/11/16 15:58:08.139, [Not Supported], 32 %, 21 %
2018/11/16 15:58:09.140, [Not Supported], 26 %, 18 %
2018/11/16 15:58:10.141, [Not Supported], 32 %, 23 %
2018/11/16 15:58:11.142, [Not Supported], 29 %, 19 %
2018/11/16 15:58:12.143, [Not Supported], 23 %, 15 %
2018/11/16 15:58:13.144, [Not Supported], 30 %, 22 %
2018/11/16 15:58:14.145, [Not Supported], 32 %, 20 %
2018/11/16 15:58:15.146, [Not Supported], 26 %, 18 %
2018/11/16 15:58:16.146, [Not Supported], 57 %, 42 %
2018/11/16 15:58:17.147, [Not Supported], 60 %, 44 %
2018/11/16 15:58:18.148, [Not Supported], 40 %, 27 %
2018/11/16 15:58:19.149, [Not Supported], 60 %, 44 %
2018/11/16 15:58:20.150, [Not Supported], 52 %, 38 %
2018/11/16 15:58:21.151, [Not Supported], 45 %, 34 %
2018/11/16 15:58:22.151, [Not Supported], 50 %, 39 %
2018/11/16 15:58:23.152, [Not Supported], 48 %, 36 %
2018/11/16 15:58:24.153, [Not Supported], 43 %, 29 %
2018/11/16 15:58:25.153, [Not Supported], 55 %, 44 %
2018/11/16 15:58:26.154, [Not Supported], 56 %, 39 %
2018/11/16 15:58:27.155, [Not Supported], 52 %, 36 %
2018/11/16 15:58:28.156, [Not Supported], 36 %, 23 %
2018/11/16 15:58:29.157, [Not Supported], 28 %, 19 %
2018/11/16 15:58:30.157, [Not Supported], 20 %, 13 %
2018/11/16 15:58:31.158, [Not Supported], 34 %, 24 %
2018/11/16 15:58:32.159, [Not Supported], 28 %, 19 %
2018/11/16 15:58:33.160, [Not Supported], 26 %, 18 %
2018/11/16 15:58:34.160, [Not Supported], 29 %, 21 %
2018/11/16 15:58:35.161, [Not Supported], 23 %, 15 %
2018/11/16 15:58:36.162, [Not Supported], 22 %, 15 %
2018/11/16 15:58:37.162, [Not Supported], 32 %, 25 %
2018/11/16 15:58:38.163, [Not Supported], 28 %, 19 %
2018/11/16 15:58:39.164, [Not Supported], 26 %, 19 %
2018/11/16 15:58:40.164, [Not Supported], 33 %, 21 %
2018/11/16 15:58:41.165, [Not Supported], 31 %, 23 %
2018/11/16 15:58:42.165, [Not Supported], 20 %, 13 %
2018/11/16 15:58:43.166, [Not Supported], 31 %, 21 %
2018/11/16 15:58:44.167, [Not Supported], 31 %, 21 %
2018/11/16 15:58:45.168, [Not Supported], 28 %, 19 %
2018/11/16 15:58:46.169, [Not Supported], 33 %, 22 %
2018/11/16 15:58:47.169, [Not Supported], 24 %, 16 %
2018/11/16 15:58:48.170, [Not Supported], 19 %, 12 %
2018/11/16 15:58:49.170, [Not Supported], 28 %, 19 %
2018/11/16 15:58:50.171, [Not Supported], 26 %, 19 %
2018/11/16 15:58:51.172, [Not Supported], 24 %, 17 %
2018/11/16 15:58:52.172, [Not Supported], 31 %, 21 %
2018/11/16 15:58:53.173, [Not Supported], 20 %, 13 %
2018/11/16 15:58:54.174, [Not Supported], 19 %, 13 %
2018/11/16 15:58:55.175, [Not Supported], 35 %, 23 %
2018/11/16 15:58:56.176, [Not Supported], 31 %, 21 %
2018/11/16 15:58:57.176, [Not Supported], 28 %, 19 %
2018/11/16 15:58:58.177, [Not Supported], 37 %, 23 %
2018/11/16 15:58:59.178, [Not Supported], 20 %, 13 %
2018/11/16 15:59:00.179, [Not Supported], 20 %, 13 %
2018/11/16 15:59:01.179, [Not Supported], 29 %, 19 %
2018/11/16 15:59:02.180, [Not Supported], 32 %, 22 %
2018/11/16 15:59:03.182, [Not Supported], 29 %, 19 %
2018/11/16 15:59:04.183, [Not Supported], 57 %, 42 %
2018/11/16 15:59:05.184, [Not Supported], 43 %, 29 %
2018/11/16 15:59:06.184, [Not Supported], 38 %, 26 %
2018/11/16 15:59:07.186, [Not Supported], 55 %, 39 %
2018/11/16 15:59:08.186, [Not Supported], 52 %, 39 %
2018/11/16 15:59:09.187, [Not Supported], 40 %, 30 %
2018/11/16 15:59:10.188, [Not Supported], 63 %, 47 %
2018/11/16 15:59:11.188, [Not Supported], 45 %, 30 %
2018/11/16 15:59:12.189, [Not Supported], 42 %, 29 %
2018/11/16 15:59:13.190, [Not Supported], 48 %, 35 %
2018/11/16 15:59:14.191, [Not Supported], 50 %, 39 %
2018/11/16 15:59:15.192, [Not Supported], 42 %, 33 %
2018/11/16 15:59:16.193, [Not Supported], 54 %, 40 %
2018/11/16 15:59:17.194, [Not Supported], 42 %, 29 %
2018/11/16 15:59:18.195, [Not Supported], 36 %, 24 %
2018/11/16 15:59:19.196, [Not Supported], 30 %, 20 %
2018/11/16 15:59:20.197, [Not Supported], 29 %, 20 %
2018/11/16 15:59:21.197, [Not Supported], 23 %, 16 %
2018/11/16 15:59:22.198, [Not Supported], 24 %, 16 %
2018/11/16 15:59:23.199, [Not Supported], 25 %, 16 %
2018/11/16 15:59:24.200, [Not Supported], 20 %, 13 %
2018/11/16 15:59:25.201, [Not Supported], 29 %, 19 %
2018/11/16 15:59:26.202, [Not Supported], 30 %, 19 %
2018/11/16 15:59:27.203, [Not Supported], 28 %, 19 %
2018/11/16 15:59:28.204, [Not Supported], 31 %, 21 %
2018/11/16 15:59:29.205, [Not Supported], 24 %, 16 %
2018/11/16 15:59:30.206, [Not Supported], 22 %, 14 %
2018/11/16 15:59:31.207, [Not Supported], 26 %, 18 %
2018/11/16 15:59:32.208, [Not Supported], 32 %, 22 %
2018/11/16 15:59:33.209, [Not Supported], 28 %, 19 %
2018/11/16 15:59:34.209, [Not Supported], 32 %, 22 %
2018/11/16 15:59:35.210, [Not Supported], 25 %, 16 %
2018/11/16 15:59:36.211, [Not Supported], 23 %, 15 %
2018/11/16 15:59:37.212, [Not Supported], 21 %, 14 %
2018/11/16 15:59:38.213, [Not Supported], 32 %, 22 %
2018/11/16 15:59:39.214, [Not Supported], 29 %, 20 %
2018/11/16 15:59:40.215, [Not Supported], 33 %, 23 %
2018/11/16 15:59:41.215, [Not Supported], 25 %, 16 %
2018/11/16 15:59:42.216, [Not Supported], 25 %, 16 %
2018/11/16 15:59:43.217, [Not Supported], 21 %, 14 %
2018/11/16 15:59:44.218, [Not Supported], 28 %, 21 %
2018/11/16 15:59:45.219, [Not Supported], 31 %, 20 %
2018/11/16 15:59:46.220, [Not Supported], 34 %, 24 %
2018/11/16 15:59:47.221, [Not Supported], 26 %, 17 %
2018/11/16 15:59:48.222, [Not Supported], 27 %, 17 %
2018/11/16 15:59:49.223, [Not Supported], 35 %, 24 %
2018/11/16 15:59:50.224, [Not Supported], 44 %, 35 %
2018/11/16 15:59:51.224, [Not Supported], 55 %, 39 %
2018/11/16 15:59:52.225, [Not Supported], 54 %, 45 %
2018/11/16 15:59:53.226, [Not Supported], 49 %, 34 %
2018/11/16 15:59:54.227, [Not Supported], 43 %, 28 %
2018/11/16 15:59:55.227, [Not Supported], 40 %, 29 %
2018/11/16 15:59:56.228, [Not Supported], 55 %, 44 %
2018/11/16 15:59:57.228, [Not Supported], 26 %, 18 %
2018/11/16 15:59:58.229, [Not Supported], 31 %, 22 %
2018/11/16 15:59:59.230, [Not Supported], 21 %, 15 %
2018/11/16 16:00:00.230, [Not Supported], 25 %, 16 %
2018/11/16 16:00:01.231, [Not Supported], 20 %, 13 %
2018/11/16 16:00:02.232, [Not Supported], 29 %, 21 %
2018/11/16 16:00:03.232, [Not Supported], 30 %, 20 %
2018/11/16 16:00:04.233, [Not Supported], 33 %, 23 %
2018/11/16 16:00:05.234, [Not Supported], 29 %, 20 %
2018/11/16 16:00:06.235, [Not Supported], 20 %, 13 %
2018/11/16 16:00:07.236, [Not Supported], 20 %, 13 %
2018/11/16 16:00:08.237, [Not Supported], 28 %, 18 %
2018/11/16 16:00:09.238, [Not Supported], 27 %, 17 %
2018/11/16 16:00:10.239, [Not Supported], 32 %, 22 %
2018/11/16 16:00:11.240, [Not Supported], 29 %, 20 %
2018/11/16 16:00:12.241, [Not Supported], 20 %, 13 %
2018/11/16 16:00:13.242, [Not Supported], 20 %, 13 %
2018/11/16 16:00:14.243, [Not Supported], 24 %, 16 %
2018/11/16 16:00:15.244, [Not Supported], 24 %, 17 %
2018/11/16 16:00:16.245, [Not Supported], 32 %, 21 %
2018/11/16 16:00:17.245, [Not Supported], 28 %, 20 %
2018/11/16 16:00:18.246, [Not Supported], 23 %, 15 %
2018/11/16 16:00:19.247, [Not Supported], 25 %, 18 %
2018/11/16 16:00:20.247, [Not Supported], 34 %, 22 %
2018/11/16 16:00:21.248, [Not Supported], 25 %, 17 %
2018/11/16 16:00:22.250, [Not Supported], 26 %, 18 %
2018/11/16 16:00:23.250, [Not Supported], 31 %, 26 %
2018/11/16 16:00:24.252, [Not Supported], 20 %, 13 %
2018/11/16 16:00:25.252, [Not Supported], 28 %, 19 %
2018/11/16 16:00:26.253, [Not Supported], 33 %, 24 %
2018/11/16 16:00:27.254, [Not Supported], 28 %, 20 %
2018/11/16 16:00:28.255, [Not Supported], 26 %, 17 %
2018/11/16 16:00:29.256, [Not Supported], 34 %, 23 %
2018/11/16 16:00:30.257, [Not Supported], 20 %, 14 %
2018/11/16 16:00:31.258, [Not Supported], 24 %, 17 %
2018/11/16 16:00:32.259, [Not Supported], 36 %, 24 %
2018/11/16 16:00:33.260, [Not Supported], 28 %, 19 %
2018/11/16 16:00:34.261, [Not Supported], 25 %, 17 %
2018/11/16 16:00:35.262, [Not Supported], 38 %, 26 %
2018/11/16 16:00:36.263, [Not Supported], 38 %, 26 %
2018/11/16 16:00:37.264, [Not Supported], 47 %, 35 %
2018/11/16 16:00:38.265, [Not Supported], 51 %, 41 %
2018/11/16 16:00:39.266, [Not Supported], 43 %, 33 %
2018/11/16 16:00:40.267, [Not Supported], 51 %, 37 %
2018/11/16 16:00:41.267, [Not Supported], 69 %, 53 %
2018/11/16 16:00:42.268, [Not Supported], 38 %, 27 %
2018/11/16 16:00:43.269, [Not Supported], 25 %, 18 %
2018/11/16 16:00:44.270, [Not Supported], 31 %, 22 %
2018/11/16 16:00:45.271, [Not Supported], 26 %, 17 %
2018/11/16 16:00:46.271, [Not Supported], 24 %, 17 %
2018/11/16 16:00:47.272, [Not Supported], 36 %, 25 %
2018/11/16 16:00:48.273, [Not Supported], 21 %, 13 %
2018/11/16 16:00:49.274, [Not Supported], 26 %, 19 %
2018/11/16 16:00:50.275, [Not Supported], 32 %, 22 %
2018/11/16 16:00:51.276, [Not Supported], 26 %, 17 %
2018/11/16 16:00:52.276, [Not Supported], 24 %, 16 %
2018/11/16 16:00:53.278, [Not Supported], 30 %, 23 %
2018/11/16 16:00:54.278, [Not Supported], 20 %, 13 %
2018/11/16 16:00:55.279, [Not Supported], 24 %, 16 %
2018/11/16 16:00:56.280, [Not Supported], 31 %, 22 %
2018/11/16 16:00:57.281, [Not Supported], 27 %, 18 %
2018/11/16 16:00:58.282, [Not Supported], 25 %, 17 %
2018/11/16 16:00:59.283, [Not Supported], 27 %, 19 %
2018/11/16 16:01:00.284, [Not Supported], 23 %, 16 %
2018/11/16 16:01:01.285, [Not Supported], 21 %, 13 %
2018/11/16 16:01:02.286, [Not Supported], 35 %, 23 %
2018/11/16 16:01:03.287, [Not Supported], 23 %, 16 %
2018/11/16 16:01:04.288, [Not Supported], 25 %, 17 %
2018/11/16 16:01:05.289, [Not Supported], 28 %, 19 %
2018/11/16 16:01:06.289, [Not Supported], 22 %, 14 %
2018/11/16 16:01:07.290, [Not Supported], 22 %, 15 %
2018/11/16 16:01:08.290, [Not Supported], 32 %, 21 %
2018/11/16 16:01:09.292, [Not Supported], 29 %, 19 %
2018/11/16 16:01:10.293, [Not Supported], 27 %, 19 %
2018/11/16 16:01:11.293, [Not Supported], 28 %, 19 %
2018/11/16 16:01:12.294, [Not Supported], 20 %, 13 %
2018/11/16 16:01:13.295, [Not Supported], 24 %, 15 %
2018/11/16 16:01:14.295, [Not Supported], 32 %, 21 %
2018/11/16 16:01:15.296, [Not Supported], 25 %, 19 %
2018/11/16 16:01:16.297, [Not Supported], 30 %, 20 %
2018/11/16 16:01:17.297, [Not Supported], 29 %, 21 %
2018/11/16 16:01:18.298, [Not Supported], 20 %, 13 %
2018/11/16 16:01:19.299, [Not Supported], 25 %, 16 %
2018/11/16 16:01:20.300, [Not Supported], 32 %, 22 %
2018/11/16 16:01:21.300, [Not Supported], 53 %, 38 %
2018/11/16 16:01:22.301, [Not Supported], 54 %, 44 %
2018/11/16 16:01:23.302, [Not Supported], 56 %, 37 %
2018/11/16 16:01:24.302, [Not Supported], 41 %, 26 %
2018/11/16 16:01:25.303, [Not Supported], 21 %, 14 %
2018/11/16 16:01:26.304, [Not Supported], 29 %, 19 %
2018/11/16 16:01:27.305, [Not Supported], 28 %, 20 %
2018/11/16 16:01:28.306, [Not Supported], 32 %, 21 %
2018/11/16 16:01:29.307, [Not Supported], 31 %, 21 %
2018/11/16 16:01:30.307, [Not Supported], 25 %, 16 %
2018/11/16 16:01:31.308, [Not Supported], 21 %, 13 %
2018/11/16 16:01:32.309, [Not Supported], 27 %, 17 %
2018/11/16 16:01:33.310, [Not Supported], 27 %, 17 %
2018/11/16 16:01:34.311, [Not Supported], 28 %, 19 %
2018/11/16 16:01:35.311, [Not Supported], 36 %, 25 %
2018/11/16 16:01:36.312, [Not Supported], 20 %, 13 %
2018/11/16 16:01:37.313, [Not Supported], 22 %, 15 %
2018/11/16 16:01:38.314, [Not Supported], 27 %, 17 %
2018/11/16 16:01:39.314, [Not Supported], 25 %, 17 %
2018/11/16 16:01:40.315, [Not Supported], 25 %, 17 %
2018/11/16 16:01:41.316, [Not Supported], 30 %, 23 %
2018/11/16 16:01:42.317, [Not Supported], 21 %, 15 %
2018/11/16 16:01:43.318, [Not Supported], 20 %, 13 %
2018/11/16 16:01:44.319, [Not Supported], 31 %, 20 %
2018/11/16 16:01:45.320, [Not Supported], 30 %, 20 %
2018/11/16 16:01:46.321, [Not Supported], 24 %, 17 %
2018/11/16 16:01:47.322, [Not Supported], 34 %, 23 %
2018/11/16 16:01:48.323, [Not Supported], 23 %, 15 %
2018/11/16 16:01:49.324, [Not Supported], 20 %, 13 %
2018/11/16 16:01:50.325, [Not Supported], 29 %, 21 %
2018/11/16 16:01:51.326, [Not Supported], 29 %, 19 %
2018/11/16 16:01:52.327, [Not Supported], 27 %, 19 %
2018/11/16 16:01:53.327, [Not Supported], 32 %, 22 %
2018/11/16 16:01:54.328, [Not Supported], 23 %, 16 %
2018/11/16 16:01:55.329, [Not Supported], 23 %, 16 %
2018/11/16 16:01:56.329, [Not Supported], 35 %, 22 %
2018/11/16 16:01:57.330, [Not Supported], 35 %, 20 %
2018/11/16 16:01:58.331, [Not Supported], 29 %, 18 %
2018/11/16 16:01:59.332, [Not Supported], 33 %, 21 %
2018/11/16 16:02:00.333, [Not Supported], 32 %, 21 %
2018/11/16 16:02:01.333, [Not Supported], 20 %, 13 %
2018/11/16 16:02:02.334, [Not Supported], 30 %, 20 %
2018/11/16 16:02:03.334, [Not Supported], 33 %, 22 %
2018/11/16 16:02:04.335, [Not Supported], 27 %, 19 %
2018/11/16 16:02:05.337, [Not Supported], 29 %, 20 %
2018/11/16 16:02:06.337, [Not Supported], 36 %, 26 %
2018/11/16 16:02:07.338, [Not Supported], 37 %, 25 %
2018/11/16 16:02:08.338, [Not Supported], 46 %, 34 %
2018/11/16 16:02:09.339, [Not Supported], 56 %, 39 %
2018/11/16 16:02:10.340, [Not Supported], 47 %, 35 %
2018/11/16 16:02:11.340, [Not Supported], 56 %, 41 %
2018/11/16 16:02:12.341, [Not Supported], 42 %, 28 %
2018/11/16 16:02:13.341, [Not Supported], 39 %, 27 %
2018/11/16 16:02:14.342, [Not Supported], 52 %, 39 %
2018/11/16 16:02:15.343, [Not Supported], 47 %, 34 %
2018/11/16 16:02:16.343, [Not Supported], 43 %, 32 %
2018/11/16 16:02:17.344, [Not Supported], 49 %, 37 %
2018/11/16 16:02:18.345, [Not Supported], 46 %, 34 %
2018/11/16 16:02:19.346, [Not Supported], 37 %, 26 %
2018/11/16 16:02:20.346, [Not Supported], 55 %, 40 %
2018/11/16 16:02:21.347, [Not Supported], 46 %, 34 %
2018/11/16 16:02:22.347, [Not Supported], 50 %, 39 %
2018/11/16 16:02:23.348, [Not Supported], 58 %, 45 %
2018/11/16 16:02:24.349, [Not Supported], 50 %, 36 %
2018/11/16 16:02:25.350, [Not Supported], 36 %, 26 %
2018/11/16 16:02:26.351, [Not Supported], 53 %, 40 %
2018/11/16 16:02:27.352, [Not Supported], 46 %, 35 %
2018/11/16 16:02:28.353, [Not Supported], 53 %, 39 %
2018/11/16 16:02:29.354, [Not Supported], 60 %, 45 %
2018/11/16 16:02:30.354, [Not Supported], 45 %, 33 %
2018/11/16 16:02:31.355, [Not Supported], 37 %, 25 %
2018/11/16 16:02:32.356, [Not Supported], 39 %, 28 %
2018/11/16 16:02:33.356, [Not Supported], 47 %, 34 %
2018/11/16 16:02:34.357, [Not Supported], 26 %, 17 %
2018/11/16 16:02:35.358, [Not Supported], 35 %, 23 %
2018/11/16 16:02:36.359, [Not Supported], 25 %, 17 %
2018/11/16 16:02:37.360, [Not Supported], 19 %, 13 %
2018/11/16 16:02:38.361, [Not Supported], 22 %, 15 %
2018/11/16 16:02:39.362, [Not Supported], 29 %, 20 %
2018/11/16 16:02:40.363, [Not Supported], 28 %, 18 %
2018/11/16 16:02:41.364, [Not Supported], 35 %, 22 %
2018/11/16 16:02:42.365, [Not Supported], 27 %, 18 %
2018/11/16 16:02:43.366, [Not Supported], 23 %, 15 %
2018/11/16 16:02:44.367, [Not Supported], 28 %, 20 %
2018/11/16 16:02:45.368, [Not Supported], 25 %, 16 %
2018/11/16 16:02:46.369, [Not Supported], 24 %, 16 %
2018/11/16 16:02:47.371, [Not Supported], 35 %, 24 %
2018/11/16 16:02:48.372, [Not Supported], 29 %, 19 %
2018/11/16 16:02:49.373, [Not Supported], 20 %, 13 %
2018/11/16 16:02:50.374, [Not Supported], 31 %, 22 %
2018/11/16 16:02:51.375, [Not Supported], 27 %, 19 %
2018/11/16 16:02:52.375, [Not Supported], 27 %, 19 %
2018/11/16 16:02:53.376, [Not Supported], 36 %, 37 %
2018/11/16 16:02:54.377, [Not Supported], 48 %, 34 %
2018/11/16 16:02:55.378, [Not Supported], 39 %, 26 %
2018/11/16 16:02:56.379, [Not Supported], 56 %, 41 %
2018/11/16 16:02:57.380, [Not Supported], 47 %, 36 %
2018/11/16 16:02:58.381, [Not Supported], 49 %, 35 %
2018/11/16 16:02:59.382, [Not Supported], 57 %, 45 %
2018/11/16 16:03:00.382, [Not Supported], 45 %, 33 %
2018/11/16 16:03:01.383, [Not Supported], 42 %, 28 %
2018/11/16 16:03:02.384, [Not Supported], 46 %, 34 %
2018/11/16 16:03:03.384, [Not Supported], 51 %, 35 %
2018/11/16 16:03:04.385, [Not Supported], 47 %, 34 %
2018/11/16 16:03:05.386, [Not Supported], 58 %, 43 %
2018/11/16 16:03:06.387, [Not Supported], 49 %, 33 %
2018/11/16 16:03:07.387, [Not Supported], 20 %, 12 %
2018/11/16 16:03:08.388, [Not Supported], 25 %, 16 %
2018/11/16 16:03:09.389, [Not Supported], 27 %, 17 %
2018/11/16 16:03:10.390, [Not Supported], 27 %, 18 %
2018/11/16 16:03:11.391, [Not Supported], 33 %, 24 %
2018/11/16 16:03:12.392, [Not Supported], 25 %, 17 %
2018/11/16 16:03:13.393, [Not Supported], 18 %, 12 %
2018/11/16 16:03:14.394, [Not Supported], 23 %, 16 %
2018/11/16 16:03:15.395, [Not Supported], 29 %, 19 %
2018/11/16 16:03:16.396, [Not Supported], 27 %, 18 %
2018/11/16 16:03:17.397, [Not Supported], 29 %, 20 %
2018/11/16 16:03:18.398, [Not Supported], 26 %, 18 %
2018/11/16 16:03:19.399, [Not Supported], 20 %, 13 %
2018/11/16 16:03:20.400, [Not Supported], 23 %, 15 %
2018/11/16 16:03:21.401, [Not Supported], 28 %, 19 %
2018/11/16 16:03:22.401, [Not Supported], 29 %, 19 %
2018/11/16 16:03:23.403, [Not Supported], 32 %, 22 %
2018/11/16 16:03:24.404, [Not Supported], 27 %, 20 %
2018/11/16 16:03:25.405, [Not Supported], 20 %, 13 %
2018/11/16 16:03:26.406, [Not Supported], 33 %, 22 %
