timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2018/11/16 18:04:42.061, [Not Supported], 10 %, 5 %
2018/11/16 18:04:43.062, [Not Supported], 15 %, 6 %
2018/11/16 18:04:44.063, [Not Supported], 10 %, 4 %
2018/11/16 18:04:45.063, [Not Supported], 19 %, 9 %
2018/11/16 18:04:46.064, [Not Supported], 11 %, 5 %
2018/11/16 18:04:47.065, [Not Supported], 17 %, 8 %
2018/11/16 18:04:48.065, [Not Supported], 16 %, 7 %
2018/11/16 18:04:49.066, [Not Supported], 18 %, 8 %
2018/11/16 18:04:50.066, [Not Supported], 12 %, 5 %
2018/11/16 18:04:51.067, [Not Supported], 15 %, 7 %
2018/11/16 18:04:52.068, [Not Supported], 18 %, 8 %
2018/11/16 18:04:53.068, [Not Supported], 18 %, 9 %
2018/11/16 18:04:54.069, [Not Supported], 11 %, 5 %
2018/11/16 18:04:55.070, [Not Supported], 13 %, 6 %
2018/11/16 18:04:56.071, [Not Supported], 20 %, 9 %
2018/11/16 18:04:57.071, [Not Supported], 18 %, 9 %
2018/11/16 18:04:58.072, [Not Supported], 0 %, 0 %
2018/11/16 18:04:59.072, [Not Supported], 21 %, 9 %
2018/11/16 18:05:00.073, [Not Supported], 20 %, 8 %
2018/11/16 18:05:01.073, [Not Supported], 20 %, 8 %
2018/11/16 18:05:02.074, [Not Supported], 16 %, 7 %
2018/11/16 18:05:03.074, [Not Supported], 19 %, 7 %
2018/11/16 18:05:04.075, [Not Supported], 18 %, 9 %
2018/11/16 18:05:05.076, [Not Supported], 19 %, 9 %
2018/11/16 18:05:06.076, [Not Supported], 22 %, 10 %
2018/11/16 18:05:07.077, [Not Supported], 17 %, 8 %
2018/11/16 18:05:08.077, [Not Supported], 18 %, 8 %
2018/11/16 18:05:09.078, [Not Supported], 24 %, 10 %
2018/11/16 18:05:10.078, [Not Supported], 19 %, 9 %
2018/11/16 18:05:11.079, [Not Supported], 21 %, 10 %
2018/11/16 18:05:12.080, [Not Supported], 19 %, 9 %
2018/11/16 18:05:13.080, [Not Supported], 19 %, 9 %
2018/11/16 18:05:14.080, [Not Supported], 11 %, 5 %
2018/11/16 18:05:15.081, [Not Supported], 11 %, 5 %
2018/11/16 18:05:16.081, [Not Supported], 13 %, 6 %
2018/11/16 18:05:17.082, [Not Supported], 12 %, 5 %
2018/11/16 18:05:18.082, [Not Supported], 26 %, 18 %
2018/11/16 18:05:19.083, [Not Supported], 25 %, 17 %
2018/11/16 18:05:20.084, [Not Supported], 27 %, 18 %
2018/11/16 18:05:21.085, [Not Supported], 20 %, 9 %
2018/11/16 18:05:22.085, [Not Supported], 11 %, 5 %
2018/11/16 18:05:23.086, [Not Supported], 13 %, 6 %
2018/11/16 18:05:24.086, [Not Supported], 19 %, 9 %
2018/11/16 18:05:25.087, [Not Supported], 20 %, 9 %
2018/11/16 18:05:26.087, [Not Supported], 21 %, 9 %
2018/11/16 18:05:27.088, [Not Supported], 22 %, 9 %
2018/11/16 18:05:28.088, [Not Supported], 14 %, 6 %
2018/11/16 18:05:29.089, [Not Supported], 21 %, 9 %
2018/11/16 18:05:30.089, [Not Supported], 14 %, 6 %
2018/11/16 18:05:31.090, [Not Supported], 18 %, 8 %
2018/11/16 18:05:32.090, [Not Supported], 19 %, 9 %
2018/11/16 18:05:33.091, [Not Supported], 21 %, 10 %
2018/11/16 18:05:34.091, [Not Supported], 14 %, 6 %
2018/11/16 18:05:35.092, [Not Supported], 18 %, 8 %
2018/11/16 18:05:36.092, [Not Supported], 20 %, 9 %
2018/11/16 18:05:37.093, [Not Supported], 19 %, 9 %
2018/11/16 18:05:38.093, [Not Supported], 21 %, 8 %
2018/11/16 18:05:39.094, [Not Supported], 18 %, 8 %
2018/11/16 18:05:40.094, [Not Supported], 19 %, 9 %
2018/11/16 18:05:41.095, [Not Supported], 23 %, 10 %
2018/11/16 18:05:42.095, [Not Supported], 18 %, 8 %
2018/11/16 18:05:43.096, [Not Supported], 4 %, 1 %
2018/11/16 18:05:44.097, [Not Supported], 11 %, 4 %
2018/11/16 18:05:45.097, [Not Supported], 19 %, 9 %
2018/11/16 18:05:46.098, [Not Supported], 18 %, 8 %
2018/11/16 18:05:47.098, [Not Supported], 9 %, 2 %
2018/11/16 18:05:48.099, [Not Supported], 10 %, 4 %
2018/11/16 18:05:49.099, [Not Supported], 0 %, 0 %
2018/11/16 18:05:50.100, [Not Supported], 20 %, 9 %
2018/11/16 18:05:51.101, [Not Supported], 17 %, 8 %
2018/11/16 18:05:52.101, [Not Supported], 14 %, 6 %
2018/11/16 18:05:53.102, [Not Supported], 19 %, 8 %
2018/11/16 18:05:54.103, [Not Supported], 20 %, 9 %
2018/11/16 18:05:55.103, [Not Supported], 18 %, 8 %
2018/11/16 18:05:56.104, [Not Supported], 22 %, 9 %
2018/11/16 18:05:57.104, [Not Supported], 12 %, 6 %
2018/11/16 18:05:58.104, [Not Supported], 20 %, 9 %
2018/11/16 18:05:59.105, [Not Supported], 20 %, 9 %
2018/11/16 18:06:00.106, [Not Supported], 20 %, 9 %
2018/11/16 18:06:01.106, [Not Supported], 20 %, 9 %
2018/11/16 18:06:02.107, [Not Supported], 22 %, 10 %
2018/11/16 18:06:03.107, [Not Supported], 19 %, 8 %
2018/11/16 18:06:04.108, [Not Supported], 18 %, 8 %
2018/11/16 18:06:05.108, [Not Supported], 26 %, 12 %
2018/11/16 18:06:06.109, [Not Supported], 34 %, 25 %
2018/11/16 18:06:07.110, [Not Supported], 36 %, 29 %
2018/11/16 18:06:08.111, [Not Supported], 34 %, 25 %
2018/11/16 18:06:09.112, [Not Supported], 8 %, 5 %
2018/11/16 18:06:10.112, [Not Supported], 41 %, 32 %
2018/11/16 18:06:11.113, [Not Supported], 12 %, 7 %
2018/11/16 18:06:12.114, [Not Supported], 0 %, 0 %
2018/11/16 18:06:13.115, [Not Supported], 50 %, 36 %
2018/11/16 18:06:14.115, [Not Supported], 0 %, 0 %
2018/11/16 18:06:15.117, [Not Supported], 0 %, 0 %
2018/11/16 18:06:16.118, [Not Supported], 22 %, 15 %
2018/11/16 18:06:17.119, [Not Supported], 43 %, 30 %
2018/11/16 18:06:18.120, [Not Supported], 6 %, 2 %
2018/11/16 18:06:19.121, [Not Supported], 28 %, 17 %
2018/11/16 18:06:20.122, [Not Supported], 10 %, 7 %
2018/11/16 18:06:21.123, [Not Supported], 17 %, 12 %
2018/11/16 18:06:22.124, [Not Supported], 31 %, 19 %
2018/11/16 18:06:23.125, [Not Supported], 35 %, 27 %
2018/11/16 18:06:24.125, [Not Supported], 22 %, 16 %
2018/11/16 18:06:25.126, [Not Supported], 38 %, 26 %
2018/11/16 18:06:26.126, [Not Supported], 2 %, 0 %
2018/11/16 18:06:27.127, [Not Supported], 0 %, 0 %
2018/11/16 18:06:28.128, [Not Supported], 77 %, 22 %
2018/11/16 18:06:29.128, [Not Supported], 19 %, 9 %
2018/11/16 18:06:30.129, [Not Supported], 19 %, 9 %
2018/11/16 18:06:31.130, [Not Supported], 21 %, 9 %
2018/11/16 18:06:32.130, [Not Supported], 18 %, 8 %
2018/11/16 18:06:33.131, [Not Supported], 20 %, 10 %
2018/11/16 18:06:34.131, [Not Supported], 18 %, 8 %
2018/11/16 18:06:35.132, [Not Supported], 19 %, 8 %
2018/11/16 18:06:36.132, [Not Supported], 11 %, 5 %
2018/11/16 18:06:37.133, [Not Supported], 13 %, 5 %
2018/11/16 18:06:38.133, [Not Supported], 12 %, 5 %
2018/11/16 18:06:39.134, [Not Supported], 11 %, 5 %
2018/11/16 18:06:40.135, [Not Supported], 11 %, 5 %
2018/11/16 18:06:41.135, [Not Supported], 12 %, 6 %
2018/11/16 18:06:42.136, [Not Supported], 11 %, 5 %
2018/11/16 18:06:43.136, [Not Supported], 12 %, 5 %
2018/11/16 18:06:44.137, [Not Supported], 12 %, 5 %
2018/11/16 18:06:45.137, [Not Supported], 11 %, 5 %
2018/11/16 18:06:46.138, [Not Supported], 11 %, 5 %
2018/11/16 18:06:47.139, [Not Supported], 11 %, 5 %
2018/11/16 18:06:48.139, [Not Supported], 10 %, 5 %
2018/11/16 18:06:49.140, [Not Supported], 11 %, 5 %
2018/11/16 18:06:50.141, [Not Supported], 13 %, 5 %
2018/11/16 18:06:51.141, [Not Supported], 11 %, 5 %
2018/11/16 18:06:52.142, [Not Supported], 12 %, 5 %
2018/11/16 18:06:53.142, [Not Supported], 11 %, 5 %
2018/11/16 18:06:54.143, [Not Supported], 11 %, 5 %
2018/11/16 18:06:55.144, [Not Supported], 11 %, 5 %
2018/11/16 18:06:56.144, [Not Supported], 11 %, 5 %
2018/11/16 18:06:57.145, [Not Supported], 12 %, 6 %
2018/11/16 18:06:58.145, [Not Supported], 11 %, 5 %
2018/11/16 18:06:59.146, [Not Supported], 12 %, 5 %
2018/11/16 18:07:00.147, [Not Supported], 13 %, 5 %
2018/11/16 18:07:01.147, [Not Supported], 12 %, 5 %
2018/11/16 18:07:02.148, [Not Supported], 11 %, 5 %
2018/11/16 18:07:03.149, [Not Supported], 13 %, 5 %
2018/11/16 18:07:04.149, [Not Supported], 11 %, 5 %
2018/11/16 18:07:05.150, [Not Supported], 11 %, 5 %
2018/11/16 18:07:06.150, [Not Supported], 15 %, 6 %
2018/11/16 18:07:07.151, [Not Supported], 11 %, 5 %
2018/11/16 18:07:08.152, [Not Supported], 11 %, 5 %
2018/11/16 18:07:09.152, [Not Supported], 15 %, 6 %
2018/11/16 18:07:10.153, [Not Supported], 11 %, 5 %
2018/11/16 18:07:11.153, [Not Supported], 23 %, 15 %
2018/11/16 18:07:12.154, [Not Supported], 28 %, 18 %
2018/11/16 18:07:13.155, [Not Supported], 27 %, 17 %
2018/11/16 18:07:14.156, [Not Supported], 50 %, 34 %
2018/11/16 18:07:15.157, [Not Supported], 47 %, 33 %
2018/11/16 18:07:16.158, [Not Supported], 43 %, 30 %
2018/11/16 18:07:17.158, [Not Supported], 43 %, 31 %
2018/11/16 18:07:18.159, [Not Supported], 56 %, 40 %
2018/11/16 18:07:19.160, [Not Supported], 44 %, 31 %
2018/11/16 18:07:20.161, [Not Supported], 13 %, 6 %
2018/11/16 18:07:21.162, [Not Supported], 12 %, 6 %
2018/11/16 18:07:22.163, [Not Supported], 14 %, 5 %
2018/11/16 18:07:23.163, [Not Supported], 11 %, 5 %
2018/11/16 18:07:24.164, [Not Supported], 11 %, 5 %
2018/11/16 18:07:25.164, [Not Supported], 14 %, 6 %
2018/11/16 18:07:26.165, [Not Supported], 16 %, 7 %
2018/11/16 18:07:27.165, [Not Supported], 15 %, 6 %
2018/11/16 18:07:28.166, [Not Supported], 17 %, 8 %
2018/11/16 18:07:29.167, [Not Supported], 12 %, 5 %
2018/11/16 18:07:30.167, [Not Supported], 11 %, 5 %
2018/11/16 18:07:31.168, [Not Supported], 11 %, 5 %
2018/11/16 18:07:32.168, [Not Supported], 11 %, 5 %
2018/11/16 18:07:33.169, [Not Supported], 12 %, 6 %
2018/11/16 18:07:34.170, [Not Supported], 11 %, 5 %
2018/11/16 18:07:35.170, [Not Supported], 11 %, 5 %
2018/11/16 18:07:36.171, [Not Supported], 14 %, 6 %
2018/11/16 18:07:37.172, [Not Supported], 12 %, 5 %
2018/11/16 18:07:38.172, [Not Supported], 12 %, 5 %
2018/11/16 18:07:39.173, [Not Supported], 11 %, 5 %
2018/11/16 18:07:40.173, [Not Supported], 11 %, 5 %
2018/11/16 18:07:41.174, [Not Supported], 11 %, 5 %
2018/11/16 18:07:42.175, [Not Supported], 12 %, 5 %
2018/11/16 18:07:43.175, [Not Supported], 11 %, 5 %
2018/11/16 18:07:44.176, [Not Supported], 12 %, 6 %
2018/11/16 18:07:45.177, [Not Supported], 12 %, 6 %
2018/11/16 18:07:46.178, [Not Supported], 11 %, 5 %
2018/11/16 18:07:47.178, [Not Supported], 12 %, 5 %
2018/11/16 18:07:48.179, [Not Supported], 12 %, 6 %
2018/11/16 18:07:49.179, [Not Supported], 11 %, 5 %
2018/11/16 18:07:50.180, [Not Supported], 14 %, 6 %
2018/11/16 18:07:51.181, [Not Supported], 12 %, 5 %
2018/11/16 18:07:52.181, [Not Supported], 11 %, 5 %
2018/11/16 18:07:53.182, [Not Supported], 11 %, 5 %
2018/11/16 18:07:54.183, [Not Supported], 12 %, 6 %
2018/11/16 18:07:55.183, [Not Supported], 11 %, 5 %
2018/11/16 18:07:56.184, [Not Supported], 11 %, 5 %
2018/11/16 18:07:57.185, [Not Supported], 11 %, 5 %
2018/11/16 18:07:58.185, [Not Supported], 12 %, 5 %
2018/11/16 18:07:59.186, [Not Supported], 12 %, 5 %
2018/11/16 18:08:00.186, [Not Supported], 22 %, 15 %
2018/11/16 18:08:01.187, [Not Supported], 23 %, 15 %
2018/11/16 18:08:02.189, [Not Supported], 23 %, 15 %
2018/11/16 18:08:03.189, [Not Supported], 44 %, 32 %
2018/11/16 18:08:04.190, [Not Supported], 46 %, 31 %
2018/11/16 18:08:05.191, [Not Supported], 52 %, 35 %
2018/11/16 18:08:06.192, [Not Supported], 44 %, 30 %
2018/11/16 18:08:07.193, [Not Supported], 45 %, 33 %
2018/11/16 18:08:08.194, [Not Supported], 46 %, 33 %
2018/11/16 18:08:09.195, [Not Supported], 42 %, 30 %
2018/11/16 18:08:10.196, [Not Supported], 43 %, 30 %
2018/11/16 18:08:11.197, [Not Supported], 42 %, 30 %
2018/11/16 18:08:12.198, [Not Supported], 45 %, 32 %
2018/11/16 18:08:13.199, [Not Supported], 47 %, 33 %
2018/11/16 18:08:14.200, [Not Supported], 47 %, 33 %
2018/11/16 18:08:15.201, [Not Supported], 44 %, 30 %
2018/11/16 18:08:16.202, [Not Supported], 45 %, 32 %
2018/11/16 18:08:17.203, [Not Supported], 43 %, 29 %
2018/11/16 18:08:18.204, [Not Supported], 48 %, 35 %
2018/11/16 18:08:19.204, [Not Supported], 44 %, 30 %
2018/11/16 18:08:20.205, [Not Supported], 45 %, 31 %
2018/11/16 18:08:21.206, [Not Supported], 50 %, 33 %
2018/11/16 18:08:22.207, [Not Supported], 40 %, 28 %
2018/11/16 18:08:23.208, [Not Supported], 45 %, 31 %
2018/11/16 18:08:24.208, [Not Supported], 45 %, 32 %
2018/11/16 18:08:25.209, [Not Supported], 56 %, 39 %
2018/11/16 18:08:26.210, [Not Supported], 49 %, 34 %
2018/11/16 18:08:27.211, [Not Supported], 45 %, 31 %
2018/11/16 18:08:28.211, [Not Supported], 53 %, 36 %
2018/11/16 18:08:29.212, [Not Supported], 45 %, 31 %
2018/11/16 18:08:30.213, [Not Supported], 45 %, 30 %
2018/11/16 18:08:31.214, [Not Supported], 52 %, 33 %
2018/11/16 18:08:32.215, [Not Supported], 44 %, 31 %
2018/11/16 18:08:33.215, [Not Supported], 44 %, 30 %
2018/11/16 18:08:34.216, [Not Supported], 61 %, 39 %
2018/11/16 18:08:35.217, [Not Supported], 51 %, 36 %
2018/11/16 18:08:36.218, [Not Supported], 47 %, 31 %
2018/11/16 18:08:37.218, [Not Supported], 48 %, 33 %
2018/11/16 18:08:38.219, [Not Supported], 47 %, 32 %
2018/11/16 18:08:39.220, [Not Supported], 45 %, 30 %
2018/11/16 18:08:40.221, [Not Supported], 50 %, 31 %
2018/11/16 18:08:41.222, [Not Supported], 44 %, 30 %
2018/11/16 18:08:42.223, [Not Supported], 50 %, 33 %
2018/11/16 18:08:43.223, [Not Supported], 48 %, 35 %
2018/11/16 18:08:44.224, [Not Supported], 48 %, 32 %
2018/11/16 18:08:45.224, [Not Supported], 45 %, 30 %
2018/11/16 18:08:46.225, [Not Supported], 42 %, 29 %
2018/11/16 18:08:47.226, [Not Supported], 45 %, 30 %
2018/11/16 18:08:48.226, [Not Supported], 44 %, 30 %
2018/11/16 18:08:49.227, [Not Supported], 44 %, 31 %
2018/11/16 18:08:50.228, [Not Supported], 49 %, 31 %
2018/11/16 18:08:51.228, [Not Supported], 43 %, 30 %
2018/11/16 18:08:52.229, [Not Supported], 44 %, 30 %
2018/11/16 18:08:53.230, [Not Supported], 47 %, 33 %
2018/11/16 18:08:54.231, [Not Supported], 42 %, 29 %
2018/11/16 18:08:55.232, [Not Supported], 42 %, 29 %
2018/11/16 18:08:56.232, [Not Supported], 46 %, 32 %
2018/11/16 18:08:57.233, [Not Supported], 46 %, 31 %
2018/11/16 18:08:58.234, [Not Supported], 41 %, 28 %
2018/11/16 18:08:59.235, [Not Supported], 47 %, 32 %
2018/11/16 18:09:00.236, [Not Supported], 44 %, 29 %
2018/11/16 18:09:01.236, [Not Supported], 47 %, 33 %
2018/11/16 18:09:02.237, [Not Supported], 45 %, 31 %
2018/11/16 18:09:03.238, [Not Supported], 52 %, 34 %
2018/11/16 18:09:04.239, [Not Supported], 42 %, 29 %
2018/11/16 18:09:05.240, [Not Supported], 45 %, 31 %
2018/11/16 18:09:06.241, [Not Supported], 48 %, 32 %
2018/11/16 18:09:07.242, [Not Supported], 49 %, 34 %
2018/11/16 18:09:08.243, [Not Supported], 45 %, 31 %
2018/11/16 18:09:09.243, [Not Supported], 62 %, 39 %
2018/11/16 18:09:10.244, [Not Supported], 46 %, 31 %
2018/11/16 18:09:11.245, [Not Supported], 47 %, 31 %
2018/11/16 18:09:12.246, [Not Supported], 56 %, 36 %
2018/11/16 18:09:13.247, [Not Supported], 44 %, 31 %
2018/11/16 18:09:14.247, [Not Supported], 46 %, 33 %
2018/11/16 18:09:15.248, [Not Supported], 49 %, 30 %
2018/11/16 18:09:16.249, [Not Supported], 44 %, 31 %
2018/11/16 18:09:17.250, [Not Supported], 47 %, 32 %
2018/11/16 18:09:18.251, [Not Supported], 55 %, 33 %
2018/11/16 18:09:19.251, [Not Supported], 51 %, 36 %
2018/11/16 18:09:20.252, [Not Supported], 46 %, 31 %
2018/11/16 18:09:21.253, [Not Supported], 54 %, 33 %
2018/11/16 18:09:22.254, [Not Supported], 47 %, 30 %
2018/11/16 18:09:23.255, [Not Supported], 48 %, 30 %
2018/11/16 18:09:24.256, [Not Supported], 47 %, 30 %
2018/11/16 18:09:25.257, [Not Supported], 44 %, 29 %
2018/11/16 18:09:26.257, [Not Supported], 46 %, 32 %
2018/11/16 18:09:27.258, [Not Supported], 48 %, 33 %
2018/11/16 18:09:28.258, [Not Supported], 43 %, 28 %
2018/11/16 18:09:29.259, [Not Supported], 51 %, 33 %
2018/11/16 18:09:30.260, [Not Supported], 50 %, 35 %
2018/11/16 18:09:31.261, [Not Supported], 51 %, 36 %
2018/11/16 18:09:32.261, [Not Supported], 48 %, 33 %
2018/11/16 18:09:33.262, [Not Supported], 50 %, 33 %
2018/11/16 18:09:34.263, [Not Supported], 52 %, 33 %
2018/11/16 18:09:35.263, [Not Supported], 45 %, 30 %
2018/11/16 18:09:36.264, [Not Supported], 43 %, 29 %
2018/11/16 18:09:37.265, [Not Supported], 49 %, 33 %
2018/11/16 18:09:38.266, [Not Supported], 45 %, 29 %
2018/11/16 18:09:39.267, [Not Supported], 46 %, 31 %
2018/11/16 18:09:40.267, [Not Supported], 46 %, 31 %
2018/11/16 18:09:41.268, [Not Supported], 45 %, 30 %
2018/11/16 18:09:42.269, [Not Supported], 48 %, 34 %
2018/11/16 18:09:43.270, [Not Supported], 50 %, 35 %
2018/11/16 18:09:44.271, [Not Supported], 54 %, 35 %
2018/11/16 18:09:45.272, [Not Supported], 43 %, 29 %
2018/11/16 18:09:46.273, [Not Supported], 45 %, 30 %
2018/11/16 18:09:47.273, [Not Supported], 44 %, 28 %
2018/11/16 18:09:48.274, [Not Supported], 45 %, 31 %
2018/11/16 18:09:49.275, [Not Supported], 41 %, 28 %
2018/11/16 18:09:50.276, [Not Supported], 49 %, 34 %
2018/11/16 18:09:51.277, [Not Supported], 50 %, 29 %
2018/11/16 18:09:52.277, [Not Supported], 45 %, 31 %
2018/11/16 18:09:53.278, [Not Supported], 59 %, 38 %
2018/11/16 18:09:54.279, [Not Supported], 45 %, 30 %
2018/11/16 18:09:55.280, [Not Supported], 48 %, 34 %
2018/11/16 18:09:56.280, [Not Supported], 54 %, 32 %
2018/11/16 18:09:57.281, [Not Supported], 52 %, 36 %
2018/11/16 18:09:58.282, [Not Supported], 49 %, 34 %
2018/11/16 18:09:59.283, [Not Supported], 53 %, 32 %
2018/11/16 18:10:00.284, [Not Supported], 47 %, 33 %
2018/11/16 18:10:01.284, [Not Supported], 56 %, 39 %
2018/11/16 18:10:02.285, [Not Supported], 51 %, 32 %
2018/11/16 18:10:03.286, [Not Supported], 48 %, 33 %
2018/11/16 18:10:04.287, [Not Supported], 45 %, 30 %
2018/11/16 18:10:05.287, [Not Supported], 48 %, 34 %
2018/11/16 18:10:06.288, [Not Supported], 46 %, 31 %
2018/11/16 18:10:07.288, [Not Supported], 46 %, 31 %
2018/11/16 18:10:08.289, [Not Supported], 49 %, 33 %
2018/11/16 18:10:09.290, [Not Supported], 47 %, 31 %
2018/11/16 18:10:10.290, [Not Supported], 45 %, 31 %
2018/11/16 18:10:11.291, [Not Supported], 56 %, 40 %
2018/11/16 18:10:12.292, [Not Supported], 49 %, 34 %
2018/11/16 18:10:13.293, [Not Supported], 47 %, 32 %
2018/11/16 18:10:14.294, [Not Supported], 47 %, 32 %
2018/11/16 18:10:15.294, [Not Supported], 42 %, 28 %
2018/11/16 18:10:16.295, [Not Supported], 45 %, 30 %
2018/11/16 18:10:17.296, [Not Supported], 45 %, 29 %
2018/11/16 18:10:18.297, [Not Supported], 49 %, 33 %
2018/11/16 18:10:19.298, [Not Supported], 46 %, 30 %
2018/11/16 18:10:20.299, [Not Supported], 47 %, 33 %
2018/11/16 18:10:21.300, [Not Supported], 45 %, 30 %
2018/11/16 18:10:22.300, [Not Supported], 51 %, 33 %
2018/11/16 18:10:23.301, [Not Supported], 46 %, 30 %
2018/11/16 18:10:24.302, [Not Supported], 48 %, 31 %
2018/11/16 18:10:25.303, [Not Supported], 50 %, 33 %
2018/11/16 18:10:26.304, [Not Supported], 50 %, 30 %
2018/11/16 18:10:27.305, [Not Supported], 57 %, 38 %
2018/11/16 18:10:28.305, [Not Supported], 46 %, 30 %
2018/11/16 18:10:29.306, [Not Supported], 45 %, 30 %
2018/11/16 18:10:30.307, [Not Supported], 44 %, 28 %
2018/11/16 18:10:31.308, [Not Supported], 57 %, 36 %
2018/11/16 18:10:32.309, [Not Supported], 46 %, 31 %
2018/11/16 18:10:33.310, [Not Supported], 47 %, 31 %
2018/11/16 18:10:34.311, [Not Supported], 55 %, 31 %
2018/11/16 18:10:35.312, [Not Supported], 51 %, 34 %
2018/11/16 18:10:36.313, [Not Supported], 56 %, 37 %
2018/11/16 18:10:37.314, [Not Supported], 56 %, 37 %
2018/11/16 18:10:38.315, [Not Supported], 45 %, 29 %
2018/11/16 18:10:39.316, [Not Supported], 52 %, 33 %
2018/11/16 18:10:40.317, [Not Supported], 58 %, 35 %
2018/11/16 18:10:41.317, [Not Supported], 55 %, 39 %
2018/11/16 18:10:42.318, [Not Supported], 44 %, 29 %
2018/11/16 18:10:43.319, [Not Supported], 56 %, 33 %
2018/11/16 18:10:44.320, [Not Supported], 47 %, 31 %
2018/11/16 18:10:45.321, [Not Supported], 46 %, 31 %
2018/11/16 18:10:46.321, [Not Supported], 47 %, 31 %
2018/11/16 18:10:47.322, [Not Supported], 47 %, 30 %
2018/11/16 18:10:48.323, [Not Supported], 48 %, 34 %
2018/11/16 18:10:49.323, [Not Supported], 48 %, 28 %
2018/11/16 18:10:50.324, [Not Supported], 49 %, 33 %
2018/11/16 18:10:51.325, [Not Supported], 44 %, 29 %
2018/11/16 18:10:52.326, [Not Supported], 46 %, 30 %
2018/11/16 18:10:53.326, [Not Supported], 43 %, 29 %
2018/11/16 18:10:54.327, [Not Supported], 47 %, 31 %
2018/11/16 18:10:55.327, [Not Supported], 44 %, 28 %
2018/11/16 18:10:56.328, [Not Supported], 46 %, 29 %
2018/11/16 18:10:57.329, [Not Supported], 46 %, 30 %
2018/11/16 18:10:58.330, [Not Supported], 48 %, 31 %
2018/11/16 18:10:59.332, [Not Supported], 46 %, 31 %
2018/11/16 18:11:00.333, [Not Supported], 59 %, 43 %
2018/11/16 18:11:01.333, [Not Supported], 47 %, 31 %
2018/11/16 18:11:02.334, [Not Supported], 50 %, 33 %
2018/11/16 18:11:03.335, [Not Supported], 44 %, 28 %
2018/11/16 18:11:04.336, [Not Supported], 44 %, 28 %
2018/11/16 18:11:05.337, [Not Supported], 46 %, 31 %
2018/11/16 18:11:06.338, [Not Supported], 50 %, 33 %
2018/11/16 18:11:07.339, [Not Supported], 50 %, 34 %
2018/11/16 18:11:08.340, [Not Supported], 45 %, 30 %
2018/11/16 18:11:09.340, [Not Supported], 42 %, 28 %
2018/11/16 18:11:10.341, [Not Supported], 47 %, 30 %
2018/11/16 18:11:11.342, [Not Supported], 43 %, 29 %
2018/11/16 18:11:12.344, [Not Supported], 48 %, 33 %
2018/11/16 18:11:13.345, [Not Supported], 48 %, 33 %
2018/11/16 18:11:14.346, [Not Supported], 47 %, 30 %
2018/11/16 18:11:15.346, [Not Supported], 56 %, 35 %
2018/11/16 18:11:16.347, [Not Supported], 50 %, 35 %
2018/11/16 18:11:17.348, [Not Supported], 47 %, 31 %
2018/11/16 18:11:18.349, [Not Supported], 54 %, 36 %
2018/11/16 18:11:19.350, [Not Supported], 47 %, 30 %
2018/11/16 18:11:20.350, [Not Supported], 49 %, 31 %
2018/11/16 18:11:21.351, [Not Supported], 50 %, 27 %
2018/11/16 18:11:22.351, [Not Supported], 52 %, 32 %
2018/11/16 18:11:23.352, [Not Supported], 45 %, 28 %
2018/11/16 18:11:24.353, [Not Supported], 60 %, 34 %
2018/11/16 18:11:25.353, [Not Supported], 46 %, 30 %
2018/11/16 18:11:26.355, [Not Supported], 43 %, 29 %
2018/11/16 18:11:27.356, [Not Supported], 48 %, 31 %
2018/11/16 18:11:28.357, [Not Supported], 49 %, 30 %
2018/11/16 18:11:29.357, [Not Supported], 49 %, 32 %
2018/11/16 18:11:30.358, [Not Supported], 45 %, 28 %
2018/11/16 18:11:31.359, [Not Supported], 50 %, 34 %
2018/11/16 18:11:32.360, [Not Supported], 48 %, 32 %
2018/11/16 18:11:33.361, [Not Supported], 53 %, 31 %
2018/11/16 18:11:34.362, [Not Supported], 50 %, 33 %
2018/11/16 18:11:35.363, [Not Supported], 44 %, 29 %
2018/11/16 18:11:36.364, [Not Supported], 51 %, 34 %
2018/11/16 18:11:37.364, [Not Supported], 48 %, 33 %
2018/11/16 18:11:38.366, [Not Supported], 50 %, 34 %
2018/11/16 18:11:39.367, [Not Supported], 50 %, 33 %
2018/11/16 18:11:40.367, [Not Supported], 49 %, 33 %
2018/11/16 18:11:41.368, [Not Supported], 46 %, 31 %
2018/11/16 18:11:42.369, [Not Supported], 46 %, 31 %
2018/11/16 18:11:43.370, [Not Supported], 47 %, 31 %
2018/11/16 18:11:44.371, [Not Supported], 45 %, 29 %
2018/11/16 18:11:45.372, [Not Supported], 45 %, 30 %
2018/11/16 18:11:46.373, [Not Supported], 48 %, 33 %
2018/11/16 18:11:47.374, [Not Supported], 48 %, 33 %
2018/11/16 18:11:48.375, [Not Supported], 47 %, 31 %
2018/11/16 18:11:49.376, [Not Supported], 45 %, 30 %
2018/11/16 18:11:50.377, [Not Supported], 47 %, 30 %
2018/11/16 18:11:51.377, [Not Supported], 47 %, 31 %
2018/11/16 18:11:52.378, [Not Supported], 49 %, 31 %
2018/11/16 18:11:53.379, [Not Supported], 51 %, 33 %
2018/11/16 18:11:54.380, [Not Supported], 43 %, 28 %
2018/11/16 18:11:55.380, [Not Supported], 44 %, 30 %
2018/11/16 18:11:56.381, [Not Supported], 53 %, 33 %
2018/11/16 18:11:57.382, [Not Supported], 46 %, 31 %
